선수명,ID,팀명,경기,도루시도,도루허용,도루실패,도루성공률,주루사,견제사
김성현,76802,SK,144,8,6,2,75.0,5,0
로맥,67872,SK,137,9,6,3,66.7,3,0
오재원,77248,두산,98,8,6,2,75.0,1,1
박정음,62353,키움,60,11,6,5,54.5,1,0
러프,67450,삼성,133,9,6,3,66.7,6,0
이형종,78135,LG,120,11,6,5,54.5,4,0
김성욱,62934,NC,116,10,6,4,60.0,2,0
최승민,65905,NC,24,8,6,2,75.0,0,0
이유찬,67207,두산,25,5,5,0,100,0,0
정진호,61208,두산,66,7,5,2,71.4,1,0
김민하,61554,한화,72,7,5,2,71.4,2,0
이지영,79456,키움,106,6,5,1,83.3,2,1
김선빈,78603,KIA,121,9,5,4,55.6,5,0
박계범,64468,삼성,58,6,5,1,83.3,1,1
안치홍,79608,KIA,105,6,4,2,66.7,5,0
유재신,76368,KIA,71,7,4,3,57.1,2,0
김성훈,66462,삼성,65,7,4,3,57.1,0,2
최영진,61197,삼성,96,5,4,1,80.0,1,0
아수아헤,69530,롯데,49,6,4,2,66.7,2,1
정훈,60523,롯데,88,7,4,3,57.1,2,0
로하스,67025,KT,142,8,4,4,50.0,10,1
박승욱,62802,KT,101,5,4,1,80.0,6,0
양의지,76232,NC,118,7,4,3,57.1,2,1
채현우,69804,SK,9,4,3,1,75.0,0,0
최정,75847,SK,141,5,3,2,60.0,3,1
김재호,74206,두산,130,6,3,3,50.0,5,0
김재환,78224,두산,136,4,3,1,75.0,2,0
김태균,71752,한화,127,3,3,0,100,6,1
유장혁,69766,한화,38,3,3,0,100,1,0
이동훈,66702,한화,14,3,3,0,100,1,0
최재훈,78288,한화,135,13,3,10,23.1,2,0
김주찬,70410,KIA,100,4,3,1,75.0,4,1
류승현,66615,KIA,57,5,3,2,60.0,1,0
김동한,61204,롯데,42,5,3,2,60.0,0,0
신본기,62556,롯데,121,6,3,3,50.0,1,1
김현수,76290,LG,140,4,3,1,75.0,4,0
박용택,72133,LG,64,4,3,1,75.0,0,0
홍창기,66108,LG,23,3,3,0,100,0,0
유한준,74339,KT,139,3,3,0,100,3,0
조용호,64868,KT,87,7,3,4,42.9,5,0
권희동,63963,NC,116,3,3,0,100,2,0
김찬형,66917,NC,76,7,3,4,42.9,3,0
모창민,78813,NC,101,5,3,2,60.0,1,0
스몰린스키,69901,NC,55,4,3,1,75.0,2,0
배영섭,79465,SK,30,2,2,0,100,0,0
최항,62884,SK,52,2,2,0,100,0,1
오재일,75334,두산,130,3,2,1,66.7,2,0
김회성,79705,한화,58,3,2,1,66.7,0,0
노시환,69737,한화,91,4,2,2,50.0,0,1
이원석,68700,한화,13,2,2,0,100,2,1
김규민,62356,키움,94,6,2,4,33.3,1,0
송성문,65357,키움,103,3,2,1,66.7,1,0
김민식,62864,KIA,53,2,2,0,100,1,1
문선재,79113,KIA,29,3,2,1,66.7,1,0
황윤호,62908,KIA,57,4,2,2,50.0,3,0
김동엽,66838,삼성,60,3,2,1,66.7,4,0
이원석,75566,삼성,111,3,2,1,66.7,1,0
김문호,76509,롯데,51,2,2,0,100,0,0
나경민,66508,롯데,45,2,2,0,100,1,0
허일,61566,롯데,71,3,2,1,66.7,0,0
구본혁,69100,LG,57,3,2,1,66.7,0,0
김민성,77564,LG,107,3,2,1,66.7,2,0
전민수,78361,LG,75,3,2,1,66.7,0,0
채은성,79192,LG,128,4,2,2,50.0,1,1
페게로,69165,LG,52,3,2,1,66.7,0,1
강민국,64906,KT,58,2,2,0,100,1,0
문상철,64007,KT,33,2,2,0,100,0,0
강진성,62925,NC,41,3,2,1,66.7,0,0
나성범,62947,NC,23,3,2,1,66.7,4,0
나주환,73209,SK,94,3,1,2,33.3,2,2
이재원,76812,SK,139,1,1,0,100,3,1
정현,63450,SK,27,2,1,1,50.0,0,0
김인태,63257,두산,26,2,1,1,50.0,1,0
김태근,69207,두산,9,3,1,2,33.3,0,0
페르난데스,69209,두산,144,3,1,2,33.3,3,0
강경학,61700,한화,52,3,1,2,33.3,0,0
양성우,62797,한화,56,1,1,0,100,0,0
박동원,79365,키움,112,1,1,0,100,3,0
샌즈,68345,키움,139,3,1,2,33.3,5,0
박준태,64657,KIA,38,2,1,1,50.0,0,0
한승택,63722,KIA,105,1,1,0,100,4,0
해즐베이커,69605,KIA,11,2,1,1,50.0,0,0
박승규,69418,삼성,14,2,1,1,50.0,0,0
이성규,66409,삼성,16,2,1,1,50.0,1,0
최선호,64493,삼성,17,1,1,0,100,0,0
배성근,64501,롯데,36,1,1,0,100,0,0
윌슨,69569,롯데,68,3,1,2,33.3,7,0
조홍석,63593,롯데,42,1,1,0,100,0,0
한동희,68525,롯데,59,1,1,0,100,1,0
백승현,65109,LG,14,1,1,0,100,0,0
윤진호,79198,LG,106,2,1,1,50.0,1,0
김진곤,63088,KT,19,2,1,1,50.0,2,0
송민섭,64012,KT,105,4,1,3,25.0,1,1
박석민,74465,NC,112,3,1,2,33.3,4,1
베탄코트,69950,NC,53,2,1,1,50.0,1,0
손시헌,73213,NC,68,3,1,2,33.3,1,1
이원재,62025,NC,94,3,1,2,33.3,4,0
정범모,76720,NC,25,2,1,1,50.0,0,0
강승호,63123,SK,15,0,0,0,-,0,0
김성민,69860,SK,2,0,0,0,-,0,1
김창평,69825,SK,18,0,0,0,-,1,0
김태훈,79847,SK,1,0,0,0,-,0,0
남태혁,66052,SK,12,0,0,0,-,0,0
박정권,74846,SK,18,0,0,0,-,0,0
신재웅,75138,SK,1,0,0,0,-,0,0
오준혁,61743,SK,2,0,0,0,-,0,0
이승진,64805,SK,1,0,0,0,-,0,0
이현석,65869,SK,2,0,0,0,-,0,0
임재현,64803,SK,6,0,0,0,-,0,0
정의윤,75151,SK,110,0,0,0,-,3,1
정진기,61869,SK,13,0,0,0,-,0,0
최경모,69802,SK,17,0,0,0,-,0,0
최민재,63895,SK,1,0,0,0,-,0,0
최승준,76158,SK,10,0,0,0,-,0,0
최준우,68868,SK,15,0,0,0,-,0,0
한동민,62895,SK,125,1,0,1,0.0,8,0
허도환,77243,SK,56,1,0,1,0.0,1,0
국해성,79290,두산,21,0,0,0,-,0,0
권혁,72447,두산,1,0,0,0,-,0,0
김경호,64260,두산,32,0,0,0,-,0,0
김대한,69238,두산,19,0,0,0,-,0,0
김승회,73248,두산,1,0,0,0,-,0,0
박유연,67202,두산,2,0,0,0,-,0,0
배영수,70425,두산,2,0,0,0,-,0,0
백동훈,63559,두산,41,1,0,1,0.0,0,0
서예일,66203,두산,7,0,0,0,-,0,0
송승환,69203,두산,2,0,0,0,-,0,0
신성현,64086,두산,35,0,0,0,-,0,0
이영하,66291,두산,1,0,0,0,-,0,0
이흥련,63440,두산,27,0,0,0,-,1,0
장승현,63202,두산,35,0,0,0,-,0,0
전민재,68205,두산,2,0,0,0,-,0,0
정병곤,61104,두산,20,0,0,0,-,0,0
최주환,76267,두산,87,0,0,0,-,8,0
함덕주,63248,두산,1,0,0,0,-,0,0
김경태,60757,한화,1,0,0,0,-,0,0
김인환,66715,한화,18,0,0,0,-,1,0
김종민,79364,한화,10,0,0,0,-,0,0
김종수,63765,한화,1,0,0,0,-,0,0
김창혁,60184,한화,3,0,0,0,-,0,0
김태연,66704,한화,9,0,0,0,-,0,0
박상언,66707,한화,1,0,0,0,-,0,0
박준혁,64724,한화,4,0,0,0,-,0,0
박한결,63703,한화,9,1,0,1,0.0,0,0
백창수,60100,한화,16,0,0,0,-,0,0
변우혁,69727,한화,29,0,0,0,-,0,0
서폴드,69744,한화,1,0,0,0,-,0,0
신정락,60140,한화,1,0,0,0,-,0,0
안영명,73738,한화,1,0,0,0,-,0,0
이창열,64706,한화,11,0,0,0,-,0,0
임준섭,62611,한화,2,0,0,0,-,0,0
장운호,63700,한화,7,1,0,1,0.0,0,0
정우람,74857,한화,4,0,0,0,-,0,0
지성준,64717,한화,58,0,0,0,-,0,0
최윤석,60805,한화,7,0,0,0,-,0,0
최진행,74729,한화,45,0,0,0,-,1,0
하주석,62700,한화,5,0,0,0,-,0,0
김웅빈,65898,키움,4,0,0,0,-,0,0
김은성,65304,키움,5,0,0,0,-,0,0
김주형,69306,키움,3,0,0,0,-,0,0
김지수,79300,키움,69,0,0,0,-,1,0
박병호,75125,키움,122,1,0,1,0.0,2,0
예진원,68330,키움,2,0,0,0,-,0,0
윤영삼,61456,키움,1,0,0,0,-,0,0
임지열,64340,키움,11,0,0,0,-,0,0
장영석,79334,키움,119,0,0,0,-,2,0
주효상,66354,키움,18,0,0,0,-,1,0
추재현,68362,키움,1,0,0,0,-,0,0
허정협,65399,키움,37,0,0,0,-,0,0
고영창,63628,KIA,1,0,0,0,-,0,0
고장혁,63636,KIA,22,1,0,1,0.0,0,0
김세현,76350,KIA,1,0,0,0,-,0,0
나지완,78629,KIA,56,0,0,0,-,0,0
문경찬,65643,KIA,2,0,0,0,-,0,0
백용환,78643,KIA,28,0,0,0,-,0,0
신범수,66662,KIA,39,0,0,0,-,0,0
양승철,69646,KIA,1,0,0,0,-,0,0
오선우,69636,KIA,27,0,0,0,-,0,0
오정환,68614,KIA,30,2,0,2,0.0,1,0
유민상,62265,KIA,61,0,0,0,-,4,0
윤해진,62668,KIA,2,0,0,0,-,0,0
이민우,65616,KIA,1,0,0,0,-,0,0
이범호,70756,KIA,19,0,0,0,-,0,0
이우성,63260,KIA,60,0,0,0,-,0,0
이인행,60648,KIA,9,0,0,0,-,0,0
이정훈,67644,KIA,7,0,0,0,-,0,0
이진영,66657,KIA,11,0,0,0,-,0,0
임기준,60634,KIA,1,0,0,0,-,0,0
장지수,69645,KIA,1,0,0,0,-,0,0
전상현,66609,KIA,1,0,0,0,-,0,0
최정민,62893,KIA,4,0,0,0,-,1,0
최정용,65464,KIA,8,0,0,0,-,0,0
최형우,72443,KIA,136,1,0,1,0.0,6,0
터커,69652,KIA,95,0,0,0,-,3,0
한준수,68646,KIA,7,0,0,0,-,1,0
홍재호,60605,KIA,10,0,0,0,-,0,0
황대인,65610,KIA,12,0,0,0,-,1,0
강민호,74540,삼성,112,0,0,0,-,2,1
공민규,68407,삼성,28,0,0,0,-,0,0
권오준,99445,삼성,2,0,0,0,-,0,0
김도환,69442,삼성,61,0,0,0,-,0,0
김민수,64793,삼성,29,0,0,0,-,0,0
김응민,60288,삼성,8,0,0,0,-,0,0
김재현,64499,삼성,6,0,0,0,-,0,0
김호재,64407,삼성,28,1,0,1,0.0,0,0
박찬도,62409,삼성,30,1,0,1,0.0,0,0
박한이,71432,삼성,30,0,0,0,-,0,0
백승민,64410,삼성,19,0,0,0,-,0,0
손주인,72456,삼성,20,1,0,1,0.0,1,0
송준석,64469,삼성,26,0,0,0,-,1,0
양우현,69403,삼성,1,0,0,0,-,0,0
윌리엄슨,69405,삼성,40,1,0,1,0.0,1,0
이성곤,64266,삼성,13,0,0,0,-,1,0
이현동,62499,삼성,1,0,0,0,-,0,0
최지광,67421,삼성,1,0,0,0,-,0,0
고승민,69517,롯데,30,0,0,0,-,2,0
고효준,72523,롯데,1,0,0,0,-,0,0
구승민,63543,롯데,2,0,0,0,-,0,0
김민수,67504,롯데,11,0,0,0,-,1,0
김사훈,61591,롯데,3,0,0,0,-,0,0
김준태,62558,롯데,43,0,0,0,-,4,0
나종덕,67539,롯데,104,0,0,0,-,1,0
문규현,72546,롯데,40,0,0,0,-,2,0
박시영,60559,롯데,3,0,0,0,-,0,0
박진형,63512,롯데,2,0,0,0,-,0,0
손승락,75321,롯데,2,0,0,0,-,0,0
신용수,69508,롯데,17,0,0,0,-,0,0
안중열,64022,롯데,73,1,0,1,0.0,1,1
오윤석,64504,롯데,76,0,0,0,-,1,1
오현택,79293,롯데,1,0,0,0,-,0,0
이대호,71564,롯데,135,0,0,0,-,3,0
이병규,76100,롯데,8,0,0,0,-,0,0
이찬건,66504,롯데,2,0,0,0,-,0,0
전병우,65586,롯데,29,0,0,0,-,1,0
정보근,68518,롯데,15,0,0,0,-,0,0
정성종,68556,롯데,2,0,0,0,-,0,0
정준혁,63558,롯데,6,0,0,0,-,0,0
채태인,77463,롯데,59,0,0,0,-,0,0
최영환,64718,롯데,1,0,0,0,-,0,0
황진수,78566,롯데,6,0,0,0,-,0,0
고우석,67119,LG,1,0,0,0,-,0,0
김재성,65132,LG,3,0,0,0,-,0,0
김재율,61114,LG,4,0,0,0,-,0,0
류형우,64164,LG,10,0,0,0,-,0,0
문광은,60845,LG,2,0,0,0,-,0,0
박지규,65136,LG,10,0,0,0,-,0,0
서상우,62164,LG,13,0,0,0,-,1,0
양원혁,64117,LG,1,0,0,0,-,0,0
양종민,79530,LG,18,0,0,0,-,1,0
여건욱,79825,LG,3,0,0,0,-,0,0
유강남,61102,LG,132,0,0,0,-,8,0
이상영,69168,LG,1,0,0,0,-,0,0
이성우,71184,LG,55,0,0,0,-,1,0
장원삼,76355,LG,1,0,0,0,-,0,0
전준호,67123,LG,8,0,0,0,-,0,0
정상호,71842,LG,22,0,0,0,-,0,0
정우영,69159,LG,1,0,0,0,-,0,0
정찬헌,78148,LG,1,0,0,0,-,0,0
조셉,69150,LG,55,1,0,1,0.0,0,0
최동환,79140,LG,2,0,0,0,-,0,0
고명성,68069,KT,30,0,0,0,-,1,1
김병희,64014,KT,4,0,0,0,-,0,0
김영환,63448,KT,13,0,0,0,-,0,0
김재윤,65062,KT,3,0,0,0,-,0,0
박경수,73113,KT,137,1,0,1,0.0,1,0
박민석,69056,KT,3,0,0,0,-,0,0
배정대,64166,KT,66,2,0,2,0.0,1,0
손동현,69041,KT,2,0,0,0,-,0,0
안승한,64011,KT,36,0,0,0,-,1,0
안치영,67006,KT,5,0,0,0,-,0,0
엄상백,65056,KT,1,0,0,0,-,0,0
윤석민,74215,KT,63,0,0,0,-,1,0
이대은,67008,KT,4,0,0,0,-,0,0
이대형,73153,KT,18,0,0,0,-,1,0
이준수,77654,KT,32,0,0,0,-,2,0
이해창,60343,KT,30,0,0,0,-,0,0
장성우,78548,KT,127,1,0,1,0.0,6,0
정성곤,65058,KT,2,0,0,0,-,0,0
주권,65060,KT,1,0,0,0,-,0,0
하준호,78517,KT,1,0,0,0,-,0,0
강윤구,79358,NC,1,0,0,0,-,0,0
김건태,60339,NC,1,0,0,0,-,0,0
김영규,68900,NC,1,0,0,0,-,0,0
김준완,63920,NC,8,0,0,0,-,0,1
김진성,75867,NC,3,0,0,0,-,0,0
김진형,79234,NC,11,0,0,0,-,0,0
김철호,68906,NC,2,0,0,0,-,0,0
김태군,78122,NC,18,0,0,0,-,0,0
김형준,68912,NC,55,0,0,0,-,3,0
노진혁,62931,NC,110,1,0,1,0.0,2,0
민태호,78366,NC,1,0,0,0,-,0,0
박헌욱,62921,NC,6,0,0,0,-,0,0
배재환,64995,NC,2,0,0,0,-,0,0
오영수,68904,NC,3,0,0,0,-,0,0
원종현,76118,NC,6,0,0,0,-,0,0
유영준,63903,NC,3,0,0,0,-,0,0
유원상,76757,NC,3,0,0,0,-,0,0
윤수강,62537,NC,2,0,0,0,-,0,0
윤지웅,61329,NC,1,0,0,0,-,0,0
이우석,65964,NC,1,0,0,0,-,0,0
이인혁,68901,NC,6,0,0,0,-,0,0
전사민,69969,NC,1,0,0,0,-,0,0
지석훈,73306,NC,76,1,0,1,0.0,5,0
최성영,66920,NC,1,0,0,0,-,0,0
홍성무,65042,NC,2,0,0,0,-,0,0
