선수명,ID,팀명,경기,도루시도,도루허용,도루실패,도루성공률,주루사,견제사
이승화,71565,롯데,92,3,2,1,66.7,0,0
홍성흔,99222,롯데,111,4,2,2,50.0,0,0
이정식,74402,삼성,50,2,2,0,100,0,0
허승민,78458,삼성,14,2,2,0,100,0,0
강병식,72325,넥센,107,4,2,2,50.0,0,0
강병우,75143,넥센,11,4,2,2,50.0,0,0
강정호,76325,넥센,133,4,2,2,50.0,0,0
유선정,76322,넥센,53,3,2,1,66.7,0,0
유한준,74339,넥센,131,4,2,2,50.0,0,0
조인성,98144,LG,133,2,2,0,100,0,0
이대수,72860,한화,125,6,2,4,33.3,0,0
이희근,78739,한화,82,4,2,2,50.0,0,0
한윤섭,78762,한화,30,2,2,0,100,0,0
김다원,78765,KIA,45,1,1,0,100,0,0
김상훈,70612,KIA,107,3,1,2,33.3,0,0
차일목,73602,KIA,91,2,1,1,50.0,0,0
박경완,92809,SK,129,2,1,1,50.0,0,0
박재홍,96362,SK,82,3,1,2,33.3,0,0
이호준,94629,SK,85,1,1,0,100,0,0
이두환,77242,두산,13,1,1,0,100,0,0
이원석,75566,두산,104,5,1,4,20.0,0,0
박준서,71815,롯데,22,1,1,0,100,0,0
박진만,96307,삼성,46,3,1,2,33.3,0,0
배영섭,79465,삼성,11,1,1,0,100,0,0
오정복,79453,삼성,100,5,1,4,20.0,0,0
현재윤,72427,삼성,53,2,1,1,50.0,0,0
김민성,77564,넥센,80,1,1,0,100,0,0
정수성,97350,넥센,8,1,1,0,100,0,0
손인호,98538,LG,42,1,1,0,100,0,0
윤상균,78892,LG,46,1,1,0,100,0,0
정주현,79150,LG,8,2,1,1,50.0,0,0
전근표,70364,한화,40,2,1,1,50.0,0,0
김건한,71851,KIA,3,0,0,0,-,0,0
김형철,73827,KIA,9,0,0,0,-,0,0
박경태,76653,KIA,6,0,0,0,-,0,0
박성호,79760,KIA,2,0,0,0,-,0,0
손영민,76639,KIA,2,0,0,0,-,0,0
심동섭,60636,KIA,1,0,0,0,-,0,0
안영명,73738,KIA,2,0,0,0,-,0,0
유동훈,99639,KIA,3,0,0,0,-,0,0
윤석민,75620,KIA,1,0,0,0,-,0,0
윤효섭,79653,KIA,1,0,0,0,-,0,0
이성우,71184,KIA,10,0,0,0,-,0,0
이영수,74650,KIA,42,0,0,0,-,0,0
이종환,60667,KIA,47,0,0,0,-,0,0
이현곤,72606,KIA,108,2,0,2,0.0,0,0
임한용,60655,KIA,2,0,0,0,-,0,0
장태성,79642,KIA,3,0,0,0,-,0,0
조태수,73657,KIA,4,0,0,0,-,0,0
채종범,70833,KIA,29,1,0,1,0.0,0,0
최용규,78666,KIA,22,0,0,0,-,0,0
홍세완,70626,KIA,10,0,0,0,-,0,0
홍재호,60605,KIA,24,0,0,0,-,0,0
가득염,92501,SK,1,0,0,0,-,0,0
고효준,72523,SK,2,0,0,0,-,0,0
김광현,77829,SK,1,0,0,0,-,0,0
박상현,79866,SK,1,0,0,0,-,0,0
박정환,70408,SK,44,2,0,2,0.0,0,0
박희수,76858,SK,1,0,0,0,-,0,0
송은범,73801,SK,1,0,0,0,-,0,0
안경현,92207,SK,8,0,0,0,-,0,0
이명기,76849,SK,4,0,0,0,-,0,0
이승호,70820,SK,2,0,0,0,-,0,0
이재원,76812,SK,54,0,0,0,-,0,0
전병두,73228,SK,1,0,0,0,-,0,0
정상호,71842,SK,35,0,0,0,-,0,0
정우람,74857,SK,1,0,0,0,-,0,0
최경철,73824,SK,1,0,0,0,-,0,0
최동수,94132,SK,56,1,0,1,0.0,0,0
하지호,79804,SK,9,0,0,0,-,0,0
고창성,78248,두산,3,0,0,0,-,0,0
김동길,60296,두산,8,0,0,0,-,0,0
김동주,98218,두산,110,1,0,1,0.0,0,0
김승회,73248,두산,2,0,0,0,-,0,0
노경은,73211,두산,1,0,0,0,-,0,0
박정배,75250,두산,2,0,0,0,-,0,0
성영훈,79222,두산,1,0,0,0,-,0,0
손시헌,73213,두산,128,2,0,2,0.0,0,0
오현근,78850,두산,3,0,0,0,-,0,0
오현택,79293,두산,1,0,0,0,-,0,0
용덕한,74223,두산,43,0,0,0,-,0,0
유재웅,72220,두산,53,0,0,0,-,0,0
유희관,79229,두산,1,0,0,0,-,0,0
이용찬,77211,두산,3,0,0,0,-,0,0
이재학,60263,두산,1,0,0,0,-,0,0
임태훈,77251,두산,1,0,0,0,-,0,0
정재훈,73241,두산,4,0,0,0,-,0,0
조규수,70755,두산,1,0,0,0,-,0,0
조승수,79235,두산,2,0,0,0,-,0,0
최승환,70122,두산,42,0,0,0,-,0,0
최준석,71552,두산,127,5,0,5,0.0,0,0
홍상삼,78247,두산,3,0,0,0,-,0,0
강영식,70615,롯데,1,0,0,0,-,0,0
김사율,99563,롯데,2,0,0,0,-,0,0
박정준,73543,롯데,2,0,0,0,-,0,0
배장호,76540,롯데,1,0,0,0,-,0,0
변용선,60526,롯데,3,0,0,0,-,0,0
양종민,79530,롯데,7,0,0,0,-,0,0
이대호,71564,롯데,127,2,0,2,0.0,0,0
이인구,73563,롯데,5,0,0,0,-,0,0
이정민,72551,롯데,1,0,0,0,-,0,0
이정훈,97541,롯데,4,0,0,0,-,0,0
장성우,78548,롯데,61,1,0,1,0.0,0,0
정보명,73513,롯데,30,1,0,1,0.0,0,0
정훈,60523,롯데,29,0,0,0,-,0,0
허준혁,74556,롯데,3,0,0,0,-,0,0
권오준,99445,삼성,1,0,0,0,-,0,0
권혁,72447,삼성,2,0,0,0,-,0,0
김효남,76454,삼성,1,0,0,0,-,0,0
손주인,72456,삼성,27,1,0,1,0.0,0,0
양준혁,93410,삼성,64,1,0,1,0.0,0,0
윤성환,74454,삼성,1,0,0,0,-,0,0
장원삼,76355,삼성,1,0,0,0,-,0,0
정현욱,96462,삼성,4,0,0,0,-,0,0
정형식,79459,삼성,7,1,0,1,0.0,0,0
진갑용,97202,삼성,100,0,0,0,-,0,0
채상병,72742,삼성,17,0,0,0,-,0,0
채태인,77463,삼성,102,3,0,3,0.0,0,0
강귀태,72312,넥센,97,2,0,2,0.0,0,0
고원준,79349,넥센,1,0,0,0,-,0,0
권도영,73363,넥센,37,1,0,1,0.0,0,0
김성현,78353,넥센,1,0,0,0,-,0,0
김정훈,60339,넥센,1,0,0,0,-,0,0
김지수,79300,넥센,8,0,0,0,-,0,0
박동원,79365,넥센,7,0,0,0,-,0,0
박성훈,75464,넥센,1,0,0,0,-,0,0
박준수,70349,넥센,1,0,0,0,-,0,0
배힘찬,72321,넥센,1,0,0,0,-,0,0
손승락,75321,넥센,3,0,0,0,-,0,0
송신영,99314,넥센,3,0,0,0,-,0,0
오윤,70312,넥센,37,1,0,1,0.0,0,0
오재영,74359,넥센,2,0,0,0,-,0,0
오재일,75334,넥센,39,0,0,0,-,0,0
이보근,75342,넥센,1,0,0,0,-,0,0
이창섭,60304,넥센,8,0,0,0,-,0,0
장영석,79334,넥센,64,0,0,0,-,0,0
장종덕,60340,넥센,2,0,0,0,-,0,0
조재호,72313,넥센,46,0,0,0,-,0,0
조중근,71835,넥센,21,0,0,0,-,0,0
허준,75344,넥센,73,1,0,1,0.0,0,0
김선규,75852,LG,2,0,0,0,-,0,0
김준호,77156,LG,21,0,0,0,-,0,0
김태군,78122,LG,50,0,0,0,-,0,0
김태완,74158,LG,72,2,0,2,0.0,0,0
류택현,94228,LG,1,0,0,0,-,0,0
문선재,79113,LG,7,0,0,0,-,0,0
박동욱,74363,LG,1,0,0,0,-,0,0
박현준,79817,LG,1,0,0,0,-,0,0
백창수,60100,LG,15,0,0,0,-,0,0
서동욱,73606,LG,11,0,0,0,-,0,0
서성종,72822,LG,4,0,0,0,-,0,0
오카모토,60156,LG,1,0,0,0,-,0,0
윤진호,79198,LG,17,0,0,0,-,0,0
이상열,96720,LG,1,0,0,0,-,0,0
정재복,73166,LG,1,0,0,0,-,0,0
황선일,76404,LG,4,0,0,0,-,0,0
김강,77733,한화,14,0,0,0,-,0,0
김강석,79704,한화,3,0,0,0,-,0,0
김동영,75739,한화,3,0,0,0,-,0,0
김재우,60759,한화,5,0,0,0,-,0,0
김회성,79705,한화,11,0,0,0,-,0,0
데폴라,60729,한화,4,0,0,0,-,0,0
류현진,76715,한화,2,0,0,0,-,0,0
박노민,74756,한화,21,0,0,0,-,0,0
박정진,99737,한화,3,0,0,0,-,0,0
손지환,97103,한화,25,2,0,2,0.0,0,0
송창식,74731,한화,1,0,0,0,-,0,0
신해수,76763,한화,1,0,0,0,-,0,0
안승민,60713,한화,2,0,0,0,-,0,0
양훈,75750,한화,3,0,0,0,-,0,0
윤근영,75730,한화,2,0,0,0,-,0,0
이도형,93225,한화,27,0,0,0,-,0,0
이동현,74620,한화,3,0,0,0,-,0,0
이성호,78768,한화,5,0,0,0,-,0,0
이여상,76435,한화,14,0,0,0,-,0,0
이영우,96734,한화,12,1,0,1,0.0,0,0
장성호,96610,한화,74,2,0,2,0.0,0,0
정재원,74748,한화,2,0,0,0,-,0,0
허유강,79746,한화,1,0,0,0,-,0,0
황재규,79758,한화,3,0,0,0,-,0,0
