선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
금민철,75258,넥센,6.05,11,3,5,0,0,0.375,41 2/3,51,4,30,7,24,35,28,1.94,0,0,3,0,208,840,0.307,5,1,3,2,0,3,0,11,3,0,0,0,0,5,52,41,1.27,0.336,76.4,20.2,5.18,6.48,0.80,0.429,0.422,0.851
오재영,74359,넥센,6.45,21,5,6,0,0,0.455,74,99,14,33,3,31,59,53,1.78,0,0,1,0,341,1301,0.333,22,2,5,3,0,2,0,14,4,1,1,0,0,12,78,92,0.85,0.333,62.0,17.6,3.77,4.01,0.94,0.402,0.562,0.964
송신영,99314,넥센,6.59,41,2,1,0,2,0.667,42 1/3,57,7,16,4,28,33,31,1.72,0,0,0,0,197,782,0.331,11,2,4,1,1,3,0,0,0,2,11,5,0,4,51,37,1.38,0.362,19.1,18.5,5.95,3.40,1.75,0.399,0.541,0.940
하영민,64350,넥센,7.22,14,3,5,0,0,0.375,62 1/3,84,9,28,0,43,52,50,1.80,0,0,3,0,288,1114,0.329,17,1,2,3,0,2,0,13,3,0,0,1,0,4,71,60,1.18,0.364,79.6,17.9,6.21,4.04,1.54,0.392,0.510,0.902
강윤구,79358,넥센,7.71,24,1,1,0,1,0.500,42,60,17,32,1,36,43,36,2.19,0,0,0,0,215,845,0.339,6,0,3,2,0,6,1,6,0,1,5,1,0,4,38,45,0.84,0.341,35.2,20.1,7.71,6.86,1.13,0.439,0.661,1.100
김영민,76350,넥센,8.00,34,5,2,0,2,0.714,45,62,3,29,5,33,43,40,2.02,0,0,0,1,220,929,0.343,16,1,2,3,0,4,0,1,0,5,9,3,0,8,41,48,0.85,0.399,27.3,20.6,6.60,5.80,1.14,0.440,0.492,0.932
박성훈,75464,넥센,8.04,15,1,0,0,0,1.000,15 2/3,23,5,7,0,12,14,14,1.91,0,0,0,0,74,271,0.354,5,0,1,1,0,1,0,0,0,1,2,1,0,1,15,16,0.94,0.367,18.1,17.3,6.89,4.02,1.71,0.411,0.662,1.073
이상민,63960,넥센,8.10,6,0,0,0,0,-,3 1/3,4,0,4,0,4,4,3,2.40,0,0,0,0,19,73,0.267,2,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,2.50,0.364,12.2,21.9,10.80,10.80,1.00,0.421,0.400,0.821
장시환,77318,넥센,12.15,6,0,0,0,0,-,6 2/3,9,0,3,0,2,9,9,1.80,0,0,0,0,32,131,0.310,2,0,0,0,0,3,0,0,0,0,2,0,0,0,9,9,1.00,0.333,21.8,19.7,2.70,4.05,0.67,0.375,0.379,0.754
이정훈,97541,넥센,12.27,7,0,0,0,0,-,7 1/3,15,2,5,0,2,10,10,2.73,0,0,0,0,40,150,0.455,1,0,1,1,0,0,0,0,0,0,3,0,0,1,10,7,1.43,0.433,21.4,20.5,2.45,6.14,0.40,0.513,0.667,1.180
윤영삼,61456,넥센,27.00,1,0,0,0,0,-,4,11,3,6,0,4,12,12,4.25,0,0,0,0,27,93,0.524,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,1.00,0.571,93.0,23.3,9.00,13.50,0.67,0.630,0.952,1.582
