선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
강진성,62925,NC,0.247,41,104,97,11,24,4,1,2,36,14,0,0,3,0,4,20,6,0.371,0.298,0.669,6,0.207,0.167,7,22,31,0.71,0,0.15,3.54,0.124,8.8,0.227
베탄코트,69950,NC,0.246,53,224,203,23,50,8,0,8,82,29,0,2,18,0,1,51,1,0.404,0.308,0.712,13,0.267,0.000,16,56,48,1.17,3,0.35,3.79,0.158,26.8,0.240
김성욱,62934,NC,0.230,116,333,287,38,66,16,1,9,111,36,9,5,29,1,3,69,4,0.387,0.302,0.689,18,0.297,0.250,26,64,93,0.69,5,0.42,3.86,0.157,36.4,0.233
스몰린스키,69901,NC,0.229,55,228,205,32,47,14,1,9,90,42,0,2,16,0,5,31,7,0.439,0.298,0.737,14,0.333,0.000,24,58,71,0.82,7,0.52,3.76,0.210,26.6,0.244
지석훈,73306,NC,0.228,76,169,149,15,34,9,0,2,49,15,2,2,10,1,6,37,6,0.329,0.299,0.628,6,0.150,0.000,11,39,41,0.95,3,0.27,3.79,0.101,13.8,0.217
정범모,76720,NC,0.225,25,45,40,4,9,1,0,2,16,4,2,0,3,0,0,15,0,0.400,0.279,0.679,1,0.125,0.000,3,6,10,0.60,1,0.20,3.64,0.175,4.7,0.226
김형준,68912,NC,0.224,55,119,107,13,24,5,0,2,35,9,4,0,8,0,0,24,1,0.327,0.278,0.605,7,0.122,0.125,7,40,19,2.11,0,0.33,3.75,0.103,9.8,0.207
김태군,78122,NC,0.182,18,28,22,0,4,0,0,0,4,1,0,0,4,0,2,8,1,0.182,0.357,0.539,0,0.143,0.000,0,8,2,4.00,0,0.50,3.54,0.000,2.0,0.206
김진형,79234,NC,0.150,11,23,20,2,3,1,0,0,4,2,1,2,0,0,0,4,1,0.200,0.136,0.336,0,0.000,0.333,1,7,8,0.88,0,0.00,3.00,0.050,0.6,0.111
오영수,68904,NC,0.125,3,8,8,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0.125,0.125,0.250,0,0.000,0.000,0,3,0,-,0,0.00,4.00,0.000,-0.2,0.088
박헌욱,62921,NC,0.111,6,9,9,0,1,1,0,0,2,1,0,0,0,0,0,5,1,0.222,0.111,0.333,0,0.333,0.000,1,2,1,2.00,0,0.00,3.44,0.111,-0.4,0.105
강윤구,79358,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김건태,60339,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김영규,68900,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김진성,75867,NC,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김철호,68906,NC,0.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,1,1,1.00,0,-,2.00,0.000,-0.2,0.000
민태호,78366,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
배재환,64995,NC,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
원종현,76118,NC,-,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
유영준,63903,NC,0.000,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,3,0,-,0,0.00,3.00,0.000,-0.4,0.000
유원상,76757,NC,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
윤지웅,61329,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이우석,65964,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
전사민,69969,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
최성영,66920,NC,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
홍성무,65042,NC,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
