선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
장성우,78548,KT,0.231,118,348,294,28,68,11,1,8,105,46,4,5,43,1,2,59,13,0.357,0.328,0.685,13,0.237,0.160,20,82,90,0.91,8,0.73,4.18,0.126,34.8,0.237
윤요섭,78892,KT,0.231,22,43,39,6,9,1,0,2,16,6,0,0,4,0,0,7,1,0.410,0.302,0.712,1,0.273,0.091,3,13,10,1.30,1,0.57,3.56,0.179,4.8,0.238
하준호,78517,KT,0.224,101,226,196,31,44,11,1,3,66,18,4,1,21,0,4,57,3,0.337,0.311,0.648,8,0.244,0.000,15,45,51,0.88,1,0.37,4.10,0.112,21.6,0.224
김사연,78753,KT,0.216,35,52,51,5,11,2,0,0,13,3,1,0,0,0,0,11,0,0.255,0.216,0.471,2,0.364,0.400,2,20,9,2.22,0,0.00,3.48,0.039,2.7,0.161
김만수,65044,KT,0.167,10,6,6,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0.167,0.167,0.334,0,0.000,0.000,0,1,1,1.00,0,0.00,3.33,0.000,0.0,0.117
김연훈,77609,KT,0.167,19,26,24,1,4,2,0,0,6,3,1,1,0,0,0,3,0,0.250,0.160,0.410,1,0.000,0.500,2,6,12,0.50,0,0.00,3.81,0.083,1.0,0.135
안치영,67006,KT,0.167,21,22,18,4,3,1,0,0,4,0,2,0,1,0,1,6,0,0.222,0.250,0.472,0,0.000,0.000,1,4,5,0.80,0,0.17,3.50,0.056,0.6,0.168
모넬,67024,KT,0.165,28,105,85,10,14,4,0,2,24,9,0,2,17,1,1,28,2,0.282,0.305,0.587,0,0.250,0.000,6,22,23,0.96,2,0.61,4.33,0.118,9.2,0.208
강장산,64907,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김사율,99563,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
김재윤,65062,KT,-,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
류희운,64029,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
배우열,79191,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
배제성,65516,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
심재민,64017,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
엄상백,65056,KT,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
윤근영,75730,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이상화,77563,KT,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이재근,67092,KT,0.000,6,4,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000,0,0.000,0.000,0,0,1,0.00,0,0.00,3.75,0.000,-0.4,0.000
정주후,65096,KT,0.000,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,1,1,1.00,0,-,6.00,0.000,0.0,0.000
조무근,65067,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
주권,65060,KT,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
홍성무,65042,KT,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
홍성용,75149,KT,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
홍현빈,67005,KT,0.000,8,6,6,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0.000,0.000,0.000,0,0.000,0.000,0,1,1,1.00,0,0.00,3.83,0.000,-0.4,0.000
